No,TMNo,EnNo,Name,INOUT,Mode,DateTime
630,1,30,,0,0,8/14/2019 16:59
631,1,29,,0,0,8/14/2019 16:59
632,1,7,,0,0,8/14/2019 17:00
633,1,63,,0,0,8/14/2019 17:20
634,1,63,,0,0,8/14/2019 17:20
635,1,64,,0,0,8/14/2019 17:21
636,1,66,,0,0,8/14/2019 17:22
637,1,67,,0,0,8/14/2019 17:24
638,1,67,,0,0,8/14/2019 17:24
639,1,68,,0,0,8/14/2019 17:24
640,1,72,,0,0,8/14/2019 17:24
641,1,65,,0,0,8/14/2019 17:25
642,1,62,,0,0,8/14/2019 17:25
643,1,70,,0,0,8/14/2019 17:27
644,1,71,,0,0,8/14/2019 17:28
645,1,74,,0,0,8/14/2019 17:28
646,1,73,,0,0,8/14/2019 17:28
647,1,69,,0,0,8/14/2019 17:29
648,1,74,,0,0,8/14/2019 17:29
649,1,73,,0,0,8/14/2019 17:29
650,1,4,,0,0,8/14/2019 17:43
651,1,4,,0,0,8/14/2019 17:43
652,1,4,,0,0,8/14/2019 17:43
653,1,75,,0,0,8/14/2019 17:43
654,1,41,,0,0,8/14/2019 17:50
655,1,45,,0,0,8/14/2019 17:50
656,1,46,,0,0,8/14/2019 17:50
657,1,7,,0,0,8/14/2019 17:56
658,1,9,,0,0,8/14/2019 18:48
659,1,1,,0,0,8/14/2019 19:49
660,1,3,,0,0,8/14/2019 19:51
661,1,2,,0,0,8/16/2019 7:51
662,1,54,,0,0,8/16/2019 7:52
663,1,10,,0,0,8/16/2019 7:56
664,1,11,,0,0,8/16/2019 8:06
665,1,12,,0,0,8/16/2019 8:06
666,1,3,,0,0,8/16/2019 8:12
667,1,18,,0,0,8/16/2019 8:16
668,1,20,,0,0,8/16/2019 8:21
669,1,17,,0,0,8/16/2019 8:28
670,1,69,,0,0,8/16/2019 8:50
671,1,53,,0,0,8/16/2019 8:55
672,1,57,,0,0,8/16/2019 8:57
673,1,55,,0,0,8/16/2019 8:59
674,1,56,,0,0,8/16/2019 8:59
675,1,10,,0,0,8/16/2019 9:00
676,1,12,,0,0,8/16/2019 9:01
677,1,11,,0,0,8/16/2019 9:01
678,1,67,,0,0,8/16/2019 9:09
679,1,60,,0,0,8/16/2019 9:10
680,1,4,,0,0,8/16/2019 9:12
681,1,4,,0,0,8/16/2019 9:12
682,1,18,,0,0,8/16/2019 9:27
683,1,34,,0,0,8/16/2019 10:07
684,1,54,,0,0,8/16/2019 11:07
685,1,53,,0,0,8/16/2019 11:07
686,1,69,,0,0,8/16/2019 11:07
687,1,51,,0,0,8/16/2019 11:07
688,1,67,,0,0,8/16/2019 11:07
689,1,60,,0,0,8/16/2019 11:08
690,1,55,,0,0,8/16/2019 11:08
691,1,57,,0,0,8/16/2019 11:08
692,1,56,,0,0,8/16/2019 11:09
693,1,4,,0,0,8/16/2019 11:12
694,1,4,,0,0,8/16/2019 11:12
695,1,76,,0,0,8/16/2019 11:12
696,1,25,,0,0,8/16/2019 13:33
697,1,27,,0,0,8/16/2019 14:06
698,1,36,,0,0,8/16/2019 15:04
699,1,30,,0,0,8/16/2019 15:08
700,1,43,,0,0,8/16/2019 15:50
701,1,63,,0,0,8/16/2019 15:52
702,1,74,,0,0,8/16/2019 15:53
703,1,74,,0,0,8/16/2019 15:53
704,1,71,,0,0,8/16/2019 15:55
705,1,72,,0,0,8/16/2019 15:56
706,1,64,,0,0,8/16/2019 15:56
707,1,66,,0,0,8/16/2019 15:57
708,1,4,,0,0,8/16/2019 15:59
709,1,4,,0,0,8/16/2019 15:59
710,1,77,,0,0,8/16/2019 15:59
711,1,45,,0,0,8/16/2019 16:00
712,1,68,,0,0,8/16/2019 16:00
713,1,46,,0,0,8/16/2019 16:02
714,1,75,,0,0,8/16/2019 16:02
715,1,65,,0,0,8/16/2019 16:26
716,1,27,,0,0,8/16/2019 16:32
717,1,36,,0,0,8/16/2019 16:32
718,1,25,,0,0,8/16/2019 16:32
719,1,29,,0,0,8/16/2019 16:50
720,1,28,,0,0,8/16/2019 16:51
721,1,30,,0,0,8/16/2019 16:51
722,1,7,,0,0,8/16/2019 17:01
723,1,46,,0,0,8/16/2019 17:02
724,1,45,,0,0,8/16/2019 17:02
725,1,43,,0,0,8/16/2019 17:02
726,1,65,,0,0,8/16/2019 17:05
727,1,64,,0,0,8/16/2019 17:05
728,1,71,,0,0,8/16/2019 17:06
729,1,74,,0,0,8/16/2019 17:06
730,1,72,,0,0,8/16/2019 17:06
731,1,66,,0,0,8/16/2019 17:06
732,1,68,,0,0,8/16/2019 17:06
733,1,63,,0,0,8/16/2019 17:07
734,1,77,,0,0,8/16/2019 17:07
735,1,75,,0,0,8/16/2019 17:07
736,1,7,,0,0,8/16/2019 18:20
737,1,4,,0,0,8/16/2019 18:26
738,1,4,,0,0,8/16/2019 18:26
739,1,3,,0,0,8/16/2019 19:23
740,1,11,,0,0,8/17/2019 8:05
741,1,12,,0,0,8/17/2019 8:05
742,1,10,,0,0,8/17/2019 8:05
743,1,13,,0,0,8/17/2019 8:06
744,1,1,,0,0,8/17/2019 8:09
745,1,32,,0,0,8/17/2019 8:13
746,1,50,,0,0,8/17/2019 8:45
747,1,51,,0,0,8/17/2019 8:45
748,1,52,,0,0,8/17/2019 8:46
749,1,76,,0,0,8/17/2019 8:46
750,1,69,,0,0,8/17/2019 8:51
751,1,59,,0,0,8/17/2019 8:51
752,1,57,,0,0,8/17/2019 9:00
753,1,53,,0,0,8/17/2019 9:00
754,1,56,,0,0,8/17/2019 9:01
755,1,55,,0,0,8/17/2019 9:01
756,1,67,,0,0,8/17/2019 9:07
757,1,60,,0,0,8/17/2019 9:10
758,1,10,,0,0,8/17/2019 9:15
759,1,3,,0,0,8/17/2019 9:17
760,1,11,,0,0,8/17/2019 9:24
761,1,12,,0,0,8/17/2019 9:24
762,1,13,,0,0,8/17/2019 9:24
763,1,51,,0,0,8/17/2019 10:18
764,1,54,,0,0,8/17/2019 10:18
765,1,50,,0,0,8/17/2019 10:18
766,1,69,,0,0,8/17/2019 10:18
767,1,53,,0,0,8/17/2019 10:19
768,1,55,,0,0,8/17/2019 10:19
769,1,59,,0,0,8/17/2019 10:19
770,1,56,,0,0,8/17/2019 10:19
771,1,57,,0,0,8/17/2019 10:20
772,1,67,,0,0,8/17/2019 10:20
773,1,52,,0,0,8/17/2019 10:20
774,1,60,,0,0,8/17/2019 10:20
775,1,76,,0,0,8/17/2019 10:20
776,1,61,,0,0,8/17/2019 10:23
777,1,61,,0,0,8/17/2019 10:24
778,1,61,,0,0,8/17/2019 10:24
779,1,4,,0,0,8/17/2019 12:01
780,1,4,,0,0,8/17/2019 12:01
781,1,27,,0,0,8/17/2019 14:48
782,1,30,,0,0,8/17/2019 14:58
783,1,36,,0,0,8/17/2019 15:00
784,1,31,,0,0,8/17/2019 15:01
785,1,24,,0,0,8/17/2019 15:09
786,1,23,,0,0,8/17/2019 15:09
787,1,72,,0,0,8/17/2019 15:50
788,1,41,,0,0,8/17/2019 15:54
789,1,46,,0,0,8/17/2019 16:02
790,1,68,,0,0,8/17/2019 16:02
791,1,62,,0,0,8/17/2019 16:02
792,1,66,,0,0,8/17/2019 16:02
793,1,74,,0,0,8/17/2019 16:02
794,1,63,,0,0,8/17/2019 16:02
795,1,64,,0,0,8/17/2019 16:03
796,1,75,,0,0,8/17/2019 16:06
797,1,71,,0,0,8/17/2019 16:06
798,1,70,,0,0,8/17/2019 16:07
799,1,44,,0,0,8/17/2019 16:10
800,1,77,,0,0,8/17/2019 16:10
801,1,36,,0,0,8/17/2019 16:19
802,1,29,,0,0,8/17/2019 16:19
803,1,27,,0,0,8/17/2019 16:54
804,1,30,,0,0,8/17/2019 16:57
805,1,31,,0,0,8/17/2019 16:57
806,1,41,,0,0,8/17/2019 17:06
807,1,46,,0,0,8/17/2019 17:06
808,1,66,,0,0,8/17/2019 17:25
809,1,70,,0,0,8/17/2019 17:25
810,1,72,,0,0,8/17/2019 17:25
811,1,68,,0,0,8/17/2019 17:25
812,1,74,,0,0,8/17/2019 17:25
813,1,77,,0,0,8/17/2019 17:25
814,1,71,,0,0,8/17/2019 17:25
815,1,64,,0,0,8/17/2019 17:25
816,1,62,,0,0,8/17/2019 17:25
817,1,63,,0,0,8/17/2019 17:26
818,1,75,,0,0,8/17/2019 17:26
819,1,4,,0,0,8/17/2019 18:58
820,1,4,,0,0,8/17/2019 18:58
821,1,1,,0,0,8/17/2019 20:37
822,1,3,,0,0,8/17/2019 20:38
823,1,1,,0,0,8/19/2019 7:49
824,1,3,,0,0,8/19/2019 7:49
825,1,69,,0,0,8/19/2019 7:51
826,1,54,,0,0,8/19/2019 7:51
827,1,59,,0,0,8/19/2019 7:51
828,1,51,,0,0,8/19/2019 7:54
829,1,52,,0,0,8/19/2019 7:54
830,1,9,,0,0,8/19/2019 7:57
831,1,60,,0,0,8/19/2019 8:00
832,1,56,,0,0,8/19/2019 8:01
833,1,55,,0,0,8/19/2019 8:02
834,1,14,,0,0,8/19/2019 8:02
835,1,50,,0,0,8/19/2019 8:02
836,1,16,,0,0,8/19/2019 8:06
837,1,67,,0,0,8/19/2019 8:07
838,1,17,,0,0,8/19/2019 8:09
839,1,35,,0,0,8/19/2019 8:14
840,1,20,,0,0,8/19/2019 8:21
841,1,18,,0,0,8/19/2019 8:25
842,1,76,,0,0,8/19/2019 8:25
843,1,13,,0,0,8/19/2019 8:37
844,1,4,,0,0,8/19/2019 9:18
845,1,4,,0,0,8/19/2019 9:18
846,1,4,,0,0,8/19/2019 9:18
847,1,18,,0,0,8/19/2019 9:49
848,1,59,,0,0,8/19/2019 9:52
849,1,54,,0,0,8/19/2019 9:52
850,1,69,,0,0,8/19/2019 9:52
851,1,51,,0,0,8/19/2019 9:52
852,1,50,,0,0,8/19/2019 9:52
853,1,52,,0,0,8/19/2019 9:53
854,1,76,,0,0,8/19/2019 9:53
855,1,60,,0,0,8/19/2019 9:53
856,1,56,,0,0,8/19/2019 9:53
857,1,55,,0,0,8/19/2019 9:53
858,1,57,,0,0,8/19/2019 10:03
859,1,13,,0,0,8/19/2019 10:04
860,1,14,,0,0,8/19/2019 10:05
861,1,16,,0,0,8/19/2019 10:20
862,1,35,,0,0,8/19/2019 10:21
863,1,15,,0,0,8/19/2019 10:21
864,1,61,,0,0,8/19/2019 11:12
865,1,38,,0,0,8/19/2019 13:50
866,1,25,,0,0,8/19/2019 14:48
867,1,27,,0,0,8/19/2019 14:56
868,1,28,,0,0,8/19/2019 15:03
869,1,31,,0,0,8/19/2019 15:04
870,1,30,,0,0,8/19/2019 15:06
871,1,63,,0,0,8/19/2019 15:53
872,1,77,,0,0,8/19/2019 15:53
873,1,41,,0,0,8/19/2019 15:55
874,1,66,,0,0,8/19/2019 15:55
875,1,68,,0,0,8/19/2019 15:55
876,1,71,,0,0,8/19/2019 15:55
877,1,75,,0,0,8/19/2019 15:57
878,1,74,,0,0,8/19/2019 15:58
879,1,42,,0,0,8/19/2019 15:58
880,1,72,,0,0,8/19/2019 16:00
881,1,46,,0,0,8/19/2019 16:01
882,1,70,,0,0,8/19/2019 16:04
883,1,43,,0,0,8/19/2019 16:06
884,1,64,,0,0,8/19/2019 16:07
885,1,73,,0,0,8/19/2019 16:26
886,1,4,,0,0,8/19/2019 16:31
887,1,25,,0,0,8/19/2019 16:37
888,1,27,,0,0,8/19/2019 16:50
889,1,31,,0,0,8/19/2019 16:50
890,1,28,,0,0,8/19/2019 16:50
891,1,30,,0,0,8/19/2019 16:50
892,1,29,,0,0,8/19/2019 16:50
893,1,7,,0,0,8/19/2019 17:03
894,1,63,,0,0,8/19/2019 17:26
895,1,41,,0,0,8/19/2019 17:26
896,1,74,,0,0,8/19/2019 17:26
897,1,46,,0,0,8/19/2019 17:26
898,1,70,,0,0,8/19/2019 17:26
899,1,42,,0,0,8/19/2019 17:27
900,1,43,,0,0,8/19/2019 17:27
901,1,71,,0,0,8/19/2019 17:27
902,1,75,,0,0,8/19/2019 17:27
903,1,77,,0,0,8/19/2019 17:27
904,1,72,,0,0,8/19/2019 17:27
905,1,68,,0,0,8/19/2019 17:27
906,1,66,,0,0,8/19/2019 17:27
907,1,73,,0,0,8/19/2019 17:27
908,1,64,,0,0,8/19/2019 17:38
909,1,7,,0,0,8/19/2019 18:21
910,1,8,,0,0,8/19/2019 18:21
911,1,9,,0,0,8/19/2019 18:23
912,1,4,,0,0,8/19/2019 18:25
913,1,3,,0,0,8/19/2019 19:53
914,1,1,,0,0,8/19/2019 20:16
915,1,1,,0,0,8/20/2019 7:59
916,1,56,,0,0,8/20/2019 8:00
917,1,55,,0,0,8/20/2019 8:00
918,1,51,,0,0,8/20/2019 8:00
919,1,69,,0,0,8/20/2019 8:00
920,1,59,,0,0,8/20/2019 8:00
921,1,10,,0,0,8/20/2019 8:00
922,1,54,,0,0,8/20/2019 8:00
923,1,67,,0,0,8/20/2019 8:00
924,1,16,,0,0,8/20/2019 8:01
925,1,76,,0,0,8/20/2019 8:03
926,1,50,,0,0,8/20/2019 8:04
927,1,57,,0,0,8/20/2019 8:06
928,1,13,,0,0,8/20/2019 8:06
929,1,9,,0,0,8/20/2019 8:06
930,1,60,,0,0,8/20/2019 8:07
931,1,35,,0,0,8/20/2019 8:07
932,1,52,,0,0,8/20/2019 8:09
933,1,14,,0,0,8/20/2019 8:13
934,1,17,,0,0,8/20/2019 8:16
935,1,33,,0,0,8/20/2019 8:17
936,1,12,,0,0,8/20/2019 8:20
937,1,11,,0,0,8/20/2019 8:20
938,1,20,,0,0,8/20/2019 8:33
939,1,3,,0,0,8/20/2019 9:09
940,1,78,,0,0,8/20/2019 9:10
941,1,78,,0,0,8/20/2019 9:15
942,1,40,,0,0,8/20/2019 9:15
943,1,54,,0,0,8/20/2019 9:33
944,1,60,,0,0,8/20/2019 9:33
945,1,51,,0,0,8/20/2019 9:33
946,1,69,,0,0,8/20/2019 9:33
947,1,4,,0,0,8/20/2019 9:34
948,1,50,,0,0,8/20/2019 9:35
949,1,59,,0,0,8/20/2019 9:35
950,1,48,,0,0,8/20/2019 9:36
951,1,10,,0,0,8/20/2019 9:36
952,1,52,,0,0,8/20/2019 9:36
953,1,56,,0,0,8/20/2019 9:36
954,1,55,,0,0,8/20/2019 9:36
955,1,76,,0,0,8/20/2019 9:38
956,1,16,,0,0,8/20/2019 9:39
957,1,35,,0,0,8/20/2019 9:39
958,1,13,,0,0,8/20/2019 9:39
959,1,15,,0,0,8/20/2019 9:39
960,1,57,,0,0,8/20/2019 9:39
961,1,11,,0,0,8/20/2019 9:40
962,1,12,,0,0,8/20/2019 9:40
963,1,14,,0,0,8/20/2019 9:40
964,1,67,,0,0,8/20/2019 9:42
965,1,78,,0,0,8/20/2019 10:35
966,1,61,,0,0,8/20/2019 10:35
967,1,79,,0,0,8/20/2019 10:37
968,1,61,,0,0,8/20/2019 10:40
969,1,61,,0,0,8/20/2019 10:40
970,1,80,,0,0,8/20/2019 10:41
971,1,27,,0,0,8/20/2019 14:54
972,1,37,,0,0,8/20/2019 14:57
973,1,24,,0,0,8/20/2019 14:57
974,1,23,,0,0,8/20/2019 14:57
975,1,25,,0,0,8/20/2019 14:57
976,1,36,,0,0,8/20/2019 14:57
977,1,28,,0,0,8/20/2019 15:04
978,1,31,,0,0,8/20/2019 15:04
979,1,30,,0,0,8/20/2019 15:15
980,1,62,,0,0,8/20/2019 15:36
981,1,71,,0,0,8/20/2019 15:45
982,1,70,,0,0,8/20/2019 15:54
983,1,41,,0,0,8/20/2019 15:54
984,1,42,,0,0,8/20/2019 15:56
985,1,74,,0,0,8/20/2019 15:59
986,1,73,,0,0,8/20/2019 16:00
987,1,43,,0,0,8/20/2019 16:01
988,1,66,,0,0,8/20/2019 16:02
989,1,68,,0,0,8/20/2019 16:02
990,1,77,,0,0,8/20/2019 16:03
991,1,75,,0,0,8/20/2019 16:04
992,1,81,,0,0,8/20/2019 16:06
993,1,64,,0,0,8/20/2019 16:08
994,1,82,,0,0,8/20/2019 16:08
995,1,4,,0,0,8/20/2019 16:08
996,1,4,,0,0,8/20/2019 16:09
997,1,84,,0,0,8/20/2019 16:10
998,1,85,,0,0,8/20/2019 16:11
999,1,83,,0,0,8/20/2019 16:11
1000,1,83,,0,0,8/20/2019 16:12
1001,1,63,,0,0,8/20/2019 16:12
1002,1,36,,0,0,8/20/2019 16:27
1003,1,25,,0,0,8/20/2019 16:27
1004,1,28,,0,0,8/20/2019 16:35
1005,1,29,,0,0,8/20/2019 16:36
1006,1,8,,0,0,8/20/2019 16:52
1007,1,27,,0,0,8/20/2019 16:52
1008,1,31,,0,0,8/20/2019 16:59
1009,1,30,,0,0,8/20/2019 16:59
1010,1,7,,0,0,8/20/2019 17:01
1011,1,43,,0,0,8/20/2019 17:21
1012,1,62,,0,0,8/20/2019 17:21
1013,1,71,,0,0,8/20/2019 17:21
1014,1,70,,0,0,8/20/2019 17:21
1015,1,68,,0,0,8/20/2019 17:21
1016,1,77,,0,0,8/20/2019 17:21
1017,1,42,,0,0,8/20/2019 17:21
1018,1,41,,0,0,8/20/2019 17:21
1019,1,75,,0,0,8/20/2019 17:21
1020,1,66,,0,0,8/20/2019 17:21
1021,1,63,,0,0,8/20/2019 17:22
1022,1,86,,0,0,8/20/2019 17:23
1023,1,74,,0,0,8/20/2019 17:23
1024,1,73,,0,0,8/20/2019 17:23
1025,1,9,,0,0,8/20/2019 18:24
1026,1,4,,0,0,8/20/2019 18:37
1027,1,8,,0,0,8/20/2019 19:05
1028,1,6,,0,0,8/20/2019 19:05
1029,1,7,,0,0,8/20/2019 19:05
1030,1,57,,0,0,8/21/2019 8:09
1031,1,9,,0,0,8/21/2019 8:19
1032,1,10,,0,0,8/21/2019 8:22
1033,1,14,,0,0,8/21/2019 8:23
1034,1,13,,0,0,8/21/2019 8:26
1035,1,53,,0,0,8/21/2019 8:26
1036,1,50,,0,0,8/21/2019 8:26
1037,1,18,,0,0,8/21/2019 8:29
1038,1,55,,0,0,8/21/2019 8:29
1039,1,56,,0,0,8/21/2019 8:30
1040,1,52,,0,0,8/21/2019 8:30
1041,1,78,,0,0,8/21/2019 8:56
1042,1,79,,0,0,8/21/2019 8:56
1043,1,3,,0,0,8/21/2019 8:59
1044,1,12,,0,0,8/21/2019 9:02
1045,1,11,,0,0,8/21/2019 9:02
1046,1,18,,0,0,8/21/2019 9:33
1047,1,80,,0,0,8/21/2019 9:40
1048,1,4,,0,0,8/21/2019 10:11
1049,1,52,,0,0,8/21/2019 10:13
1050,1,50,,0,0,8/21/2019 10:13
1051,1,53,,0,0,8/21/2019 10:13
1052,1,57,,0,0,8/21/2019 10:14
1053,1,67,,0,0,8/21/2019 10:24
1054,1,12,,0,0,8/21/2019 10:50
1055,1,11,,0,0,8/21/2019 10:50
1056,1,80,,0,0,8/21/2019 11:01
1057,1,61,,0,0,8/21/2019 11:02
1058,1,13,,0,0,8/21/2019 11:23
1059,1,14,,0,0,8/21/2019 11:23
1060,1,10,,0,0,8/21/2019 11:24
1061,1,67,,0,0,8/21/2019 11:31
1062,1,55,,0,0,8/21/2019 11:49
1063,1,56,,0,0,8/21/2019 11:49
1064,1,26,,0,0,8/21/2019 14:46
1065,1,36,,0,0,8/21/2019 14:57
1066,1,31,,0,0,8/21/2019 14:57
1067,1,27,,0,0,8/21/2019 14:59
1068,1,25,,0,0,8/21/2019 15:09
1069,1,28,,0,0,8/21/2019 15:18
1070,1,41,,0,0,8/21/2019 15:48
1071,1,71,,0,0,8/21/2019 15:58
1072,1,77,,0,0,8/21/2019 15:59
1073,1,64,,0,0,8/21/2019 15:59
1074,1,72,,0,0,8/21/2019 15:59
1075,1,43,,0,0,8/21/2019 15:59
1076,1,62,,0,0,8/21/2019 15:59
1077,1,66,,0,0,8/21/2019 16:00
1078,1,63,,0,0,8/21/2019 16:00
1079,1,87,,0,0,8/21/2019 16:01
1080,1,87,,0,0,8/21/2019 16:01
1081,1,74,,0,0,8/21/2019 16:03
1082,1,68,,0,0,8/21/2019 16:03
1083,1,73,,0,0,8/21/2019 16:04
1084,1,70,,0,0,8/21/2019 16:09
1085,1,44,,0,0,8/21/2019 16:10
1086,1,75,,0,0,8/21/2019 16:12
1087,1,63,,0,0,8/21/2019 16:54
1088,1,64,,0,0,8/21/2019 16:54
1089,1,74,,0,0,8/21/2019 16:54
1090,1,71,,0,0,8/21/2019 16:55
1091,1,77,,0,0,8/21/2019 16:55
1092,1,41,,0,0,8/21/2019 16:55
1093,1,87,,0,0,8/21/2019 16:55
1094,1,68,,0,0,8/21/2019 16:55
1095,1,44,,0,0,8/21/2019 16:55
1096,1,72,,0,0,8/21/2019 16:55
1097,1,43,,0,0,8/21/2019 16:55
1098,1,75,,0,0,8/21/2019 16:56
1099,1,70,,0,0,8/21/2019 16:56
1100,1,73,,0,0,8/21/2019 16:56
1101,1,66,,0,0,8/21/2019 16:57
1102,1,62,,0,0,8/21/2019 16:57
1103,1,27,,0,0,8/21/2019 16:58
1104,1,26,,0,0,8/21/2019 16:58
1105,1,36,,0,0,8/21/2019 16:59
1106,1,25,,0,0,8/21/2019 16:59
1107,1,31,,0,0,8/21/2019 16:59
1108,1,29,,0,0,8/21/2019 17:00
1109,1,28,,0,0,8/21/2019 17:00
1110,1,8,,0,0,8/21/2019 17:01
1111,1,88,,0,0,8/21/2019 17:01
1112,1,7,,0,0,8/21/2019 17:09
1113,1,9,,0,0,8/21/2019 18:31
1114,1,7,,0,0,8/21/2019 18:35
1115,1,8,,0,0,8/21/2019 18:36
1116,1,6,,0,0,8/21/2019 18:36
1117,1,4,,0,0,8/21/2019 18:42
1118,1,1,,0,0,8/21/2019 19:39
1119,1,3,,0,0,8/21/2019 19:39
1120,1,1,,0,0,8/22/2019 8:12
1121,1,56,,0,0,8/22/2019 8:12
1122,1,35,,0,0,8/22/2019 8:12
1123,1,55,,0,0,8/22/2019 8:12
1124,1,59,,0,0,8/22/2019 8:12
1125,1,16,,0,0,8/22/2019 8:12
1126,1,67,,0,0,8/22/2019 8:13
1127,1,13,,0,0,8/22/2019 8:13
1128,1,14,,0,0,8/22/2019 8:13
1129,1,11,,0,0,8/22/2019 8:13
1130,1,12,,0,0,8/22/2019 8:13
1131,1,17,,0,0,8/22/2019 8:13
1132,1,10,,0,0,8/22/2019 8:13
1133,1,51,,0,0,8/22/2019 8:14
1134,1,69,,0,0,8/22/2019 8:14
1135,1,52,,0,0,8/22/2019 8:14
1136,1,50,,0,0,8/22/2019 8:14
1137,1,54,,0,0,8/22/2019 8:14
1138,1,60,,0,0,8/22/2019 8:15
1139,1,53,,0,0,8/22/2019 8:15
1140,1,9,,0,0,8/22/2019 8:16
1141,1,3,,0,0,8/22/2019 8:17
1142,1,57,,0,0,8/22/2019 8:17
1143,1,20,,0,0,8/22/2019 8:19
1144,1,18,,0,0,8/22/2019 8:34
1145,1,33,,0,0,8/22/2019 8:34
1146,1,78,,0,0,8/22/2019 9:17
1147,1,79,,0,0,8/22/2019 9:18
1148,1,40,,0,0,8/22/2019 9:18
1149,1,80,,0,0,8/22/2019 9:30
1150,1,48,,0,0,8/22/2019 9:35
1151,1,13,,0,0,8/22/2019 9:35
1152,1,54,,0,0,8/22/2019 9:35
1153,1,17,,0,0,8/22/2019 9:35
1154,1,10,,0,0,8/22/2019 9:37
1155,1,69,,0,0,8/22/2019 9:37
1156,1,59,,0,0,8/22/2019 9:38
1157,1,11,,0,0,8/22/2019 9:39
1158,1,12,,0,0,8/22/2019 9:39
1159,1,33,,0,0,8/22/2019 9:40
1160,1,50,,0,0,8/22/2019 9:40
1161,1,51,,0,0,8/22/2019 9:40
1162,1,18,,0,0,8/22/2019 9:40
1163,1,52,,0,0,8/22/2019 9:41
1164,1,55,,0,0,8/22/2019 9:42
1165,1,56,,0,0,8/22/2019 9:42
1166,1,67,,0,0,8/22/2019 9:42
1167,1,57,,0,0,8/22/2019 9:42
1168,1,35,,0,0,8/22/2019 9:46
1169,1,15,,0,0,8/22/2019 9:46
1170,1,16,,0,0,8/22/2019 9:46
1171,1,53,,0,0,8/22/2019 9:46
1172,1,80,,0,0,8/22/2019 11:05
1173,1,61,,0,0,8/22/2019 11:05
1174,1,61,,0,0,8/22/2019 11:05
1175,1,38,,0,0,8/22/2019 14:00
1176,1,31,,0,0,8/22/2019 15:00
1177,1,27,,0,0,8/22/2019 15:00
1178,1,30,,0,0,8/22/2019 15:02
1179,1,36,,0,0,8/22/2019 15:02
1180,1,28,,0,0,8/22/2019 15:10
1181,1,85,,0,0,8/22/2019 15:14
1182,1,37,,0,0,8/22/2019 15:15
1183,1,23,,0,0,8/22/2019 15:15
1184,1,24,,0,0,8/22/2019 15:15
1185,1,71,,0,0,8/22/2019 15:48
1186,1,41,,0,0,8/22/2019 15:48
1187,1,70,,0,0,8/22/2019 15:50
1188,1,43,,0,0,8/22/2019 15:55
1189,1,77,,0,0,8/22/2019 15:58
1190,1,63,,0,0,8/22/2019 15:59
1191,1,62,,0,0,8/22/2019 15:59
1192,1,46,,0,0,8/22/2019 16:00
1193,1,64,,0,0,8/22/2019 16:01
1194,1,74,,0,0,8/22/2019 16:01
1195,1,65,,0,0,8/22/2019 16:01
1196,1,75,,0,0,8/22/2019 16:01
1197,1,66,,0,0,8/22/2019 16:01
1198,1,88,,0,0,8/22/2019 16:01
1199,1,72,,0,0,8/22/2019 16:02
1200,1,23,,0,0,8/22/2019 16:03
1201,1,22,,0,0,8/22/2019 16:03
1202,1,37,,0,0,8/22/2019 16:03
1203,1,85,,0,0,8/22/2019 16:03
1204,1,85,,0,0,8/22/2019 16:03
1205,1,84,,0,0,8/22/2019 16:03
1206,1,81,,0,0,8/22/2019 16:03
1207,1,68,,0,0,8/22/2019 16:03
1208,1,83,,0,0,8/22/2019 16:03
1209,1,44,,0,0,8/22/2019 16:09
1210,1,87,,0,0,8/22/2019 16:10
1211,1,87,,0,0,8/22/2019 16:10
1212,1,73,,0,0,8/22/2019 16:13
1213,1,7,,0,0,8/22/2019 16:56
1214,1,27,,0,0,8/22/2019 16:58
1215,1,26,,0,0,8/22/2019 16:58
1216,1,29,,0,0,8/22/2019 17:01
1217,1,28,,0,0,8/22/2019 17:02
1218,1,31,,0,0,8/22/2019 17:02
1219,1,30,,0,0,8/22/2019 17:02
1220,1,8,,0,0,8/22/2019 17:11
1221,1,43,,0,0,8/22/2019 17:19
1222,1,74,,0,0,8/22/2019 17:19
1223,1,41,,0,0,8/22/2019 17:19
1224,1,73,,0,0,8/22/2019 17:19
1225,1,6,,0,0,8/22/2019 17:19
1226,1,44,,0,0,8/22/2019 17:20
1227,1,64,,0,0,8/22/2019 17:20
1228,1,65,,0,0,8/22/2019 17:20
1229,1,87,,0,0,8/22/2019 17:20
1230,1,63,,0,0,8/22/2019 17:20
1231,1,72,,0,0,8/22/2019 17:20
1232,1,68,,0,0,8/22/2019 17:20
1233,1,88,,0,0,8/22/2019 17:20
1234,1,77,,0,0,8/22/2019 17:21
1235,1,46,,0,0,8/22/2019 17:22
1236,1,62,,0,0,8/22/2019 17:22
1237,1,66,,0,0,8/22/2019 17:22
1238,1,70,,0,0,8/22/2019 17:22
1239,1,71,,0,0,8/22/2019 17:23
1240,1,75,,0,0,8/22/2019 17:25
1241,1,6,,0,0,8/22/2019 18:24
1242,1,9,,0,0,8/22/2019 18:43
1243,1,3,,0,0,8/22/2019 20:05
1244,1,10,,0,0,8/23/2019 7:57
1245,1,9,,0,0,8/23/2019 7:58
1246,1,50,,0,0,8/23/2019 7:58
1247,1,51,,0,0,8/23/2019 7:58
1248,1,59,,0,0,8/23/2019 7:59
1249,1,57,,0,0,8/23/2019 7:59
1250,1,69,,0,0,8/23/2019 7:59
1251,1,54,,0,0,8/23/2019 7:59
1252,1,1,,0,0,8/23/2019 7:59
